CODMUNRES,ANO,Obito_MIF_investigado_com_Ficha_Sintese,Obito_MIF_investigado_sem_Ficha_Sintese,TOTAL_OBITOS_MULHER_IDADE_FERTIL
432180,2014,5,0,5
432180,2015,13,0,13
432180,2016,3,0,3
432180,2017,10,0,10
432180,2018,7,0,7
432180,2019,4,0,4
432180,2020,5,0,5
432183,2012,1,0,2
432183,2013,1,0,1
432183,2014,1,0,1
432183,2015,0,1,1
432183,2016,0,0,1
432183,2017,1,0,1
432185,2012,2,0,2
432185,2014,1,0,1
432185,2015,2,0,2
432185,2016,1,0,1
432185,2017,1,0,1
432185,2019,2,0,2
432185,2020,1,0,1
432190,2012,8,0,8
432190,2013,5,0,5
432190,2014,5,0,5
432190,2015,3,1,6
432190,2016,0,1,3
432190,2017,2,1,7
432190,2018,9,0,10
432190,2019,7,0,7
432190,2020,6,0,6
432195,2012,3,0,3
432195,2013,1,0,1
432195,2014,1,0,1
432195,2015,1,0,1
432195,2016,2,0,2
432195,2017,1,0,1
432195,2019,3,0,3
432195,2020,2,0,2
432200,2012,6,0,6
432200,2013,12,0,12
432200,2014,5,0,5
432200,2015,9,0,9
432200,2016,8,0,8
432200,2017,4,0,4
432200,2018,6,0,6
432200,2019,11,0,11
432200,2020,12,0,12
432210,2012,2,0,2
432210,2013,6,0,7
432210,2014,4,0,4
432210,2015,1,0,1
432210,2016,3,0,3
432210,2018,3,0,3
432210,2019,2,0,2
432210,2020,1,0,1
432215,2012,4,0,4
432215,2014,2,0,2
432215,2016,1,0,1
432215,2018,2,0,2
432215,2020,3,0,3
432218,2013,2,0,2
432218,2016,1,0,1
432218,2017,1,0,1
432220,2012,5,0,8
432220,2013,3,0,3
432220,2014,11,0,11
432220,2015,3,0,3
432220,2016,6,0,6
432220,2017,7,0,7
432220,2018,6,0,6
432220,2019,8,0,8
432220,2020,6,0,6
432225,2012,2,0,2
432225,2013,1,0,1
432225,2014,1,0,1
432225,2016,5,0,5
432225,2018,1,0,1
432225,2019,1,0,1
432230,2012,1,0,1
432230,2013,3,0,3
432230,2014,4,0,4
432230,2015,2,0,2
432230,2016,2,0,2
432230,2017,1,0,1
432230,2018,5,0,5
432230,2020,3,0,3
432232,2012,1,0,1
432232,2013,1,0,1
432232,2014,0,0,1
432232,2016,1,0,1
432232,2018,1,0,4
432232,2019,0,0,1
432232,2020,0,0,3
432234,2012,2,0,2
432234,2014,1,0,1
432234,2019,1,0,1
432235,2012,0,0,1
432237,2012,2,0,2
432237,2015,1,0,1
432237,2016,1,0,1
432237,2018,1,0,1
432237,2019,2,0,2
432240,2012,42,0,42
432240,2013,55,0,55
432240,2014,44,1,45
432240,2015,54,0,54
432240,2016,41,0,42
432240,2017,49,0,49
432240,2018,45,0,46
432240,2019,45,0,45
432240,2020,45,0,45
432250,2012,28,0,28
432250,2013,28,0,33
432250,2014,18,2,22
432250,2015,14,1,22
432250,2016,26,0,26
432250,2017,26,0,26
432250,2018,24,0,24
432250,2019,11,0,11
432250,2020,17,0,17
432252,2013,0,0,2
432252,2016,1,0,1
432252,2017,1,0,1
432252,2018,1,0,1
432252,2019,2,0,2
432252,2020,4,0,4
432253,2012,1,1,4
432253,2014,2,1,6
432253,2015,3,0,4
432253,2016,3,0,3
432253,2017,2,0,2
432253,2018,3,0,3
432253,2019,2,0,2
432253,2020,2,0,2
432254,2012,0,0,1
432254,2013,0,2,3
432254,2015,1,0,1
432254,2016,1,0,1
432254,2017,1,0,1
432254,2018,2,0,2
432254,2019,2,0,2
432254,2020,1,0,1
432255,2015,1,0,1
432255,2017,1,0,1
432255,2018,2,0,2
432260,2012,17,0,17
432260,2013,10,0,25
432260,2014,23,0,23
432260,2015,21,0,21
432260,2016,22,0,22
432260,2017,12,0,13
432260,2018,16,0,16
432260,2019,19,0,19
432260,2020,23,0,23
432270,2012,1,0,2
432270,2013,4,2,10
432270,2014,1,0,1
432270,2015,7,0,7
432270,2016,9,0,10
432270,2017,8,0,8
432270,2018,5,0,6
432270,2019,8,0,10
432270,2020,8,0,8
432280,2012,5,0,5
432280,2013,14,1,15
432280,2014,8,0,8
432280,2015,10,0,10
432280,2016,5,0,5
432280,2017,9,0,9
432280,2018,1,0,1
432280,2019,6,0,8
432280,2020,2,0,2
432285,2012,2,0,2
432285,2013,1,0,1
432285,2017,1,0,1
432285,2020,1,0,1
432290,2012,1,0,1
432290,2013,1,0,1
432290,2014,0,0,1
432290,2016,2,0,2
432290,2017,1,0,1
432290,2019,1,0,1
432300,2012,90,0,91
432300,2013,89,0,89
432300,2014,88,0,88
432300,2015,83,0,84
432300,2016,83,1,103
432300,2017,48,5,96
432300,2018,96,0,101
432300,2019,70,5,89
432300,2020,41,17,78
432310,2012,5,0,5
432310,2013,1,0,1
432310,2014,2,0,2
432310,2017,2,0,2
432310,2019,2,0,2
432310,2020,1,0,1
432320,2015,1,0,1
432320,2019,2,0,2
432320,2020,1,0,1
432330,2012,2,0,2
432330,2013,1,0,1
432330,2014,1,0,1
432330,2015,1,0,1
432330,2016,1,0,1
432330,2017,2,0,2
432335,2016,1,0,1
432335,2017,1,0,1
432340,2014,1,0,1
432340,2015,2,0,2
432340,2016,1,0,1
432340,2017,1,0,1
432340,2018,1,0,1
432340,2019,1,0,1
432345,2012,1,0,1
432345,2013,5,0,5
432345,2017,1,0,1
432345,2018,2,0,2
432350,2014,2,0,2
432350,2016,2,0,2
432350,2017,1,0,1
432350,2018,1,0,1
432350,2019,1,0,2
432350,2020,1,0,1
432360,2013,0,0,1
432360,2018,3,0,3
432370,2015,1,0,2
432370,2016,0,1,1
432370,2018,3,0,3
432370,2020,1,0,1
432375,2013,1,0,1
432375,2014,1,0,1
432375,2015,1,0,1
432375,2016,1,0,1
432375,2017,1,0,1
432375,2019,1,0,1
432375,2020,1,0,1
432377,2012,1,0,1
432377,2016,0,0,1
432377,2017,1,0,1
432377,2018,1,0,1
432380,2012,5,0,5
432380,2013,6,0,6
432380,2014,3,0,3
432380,2015,3,0,5
432380,2016,3,0,3
432380,2017,6,0,6
432380,2018,3,0,3
432380,2019,5,0,5
432380,2020,6,0,6
500020,2012,3,0,3
500020,2013,3,0,3
500020,2014,0,0,1
500020,2015,0,2,5
500020,2016,1,1,6
500020,2017,0,0,6
500020,2018,6,0,6
500020,2019,4,0,4
500020,2020,7,0,7
500025,2012,2,0,2
500025,2015,1,0,1
500025,2016,0,0,1
500025,2018,4,0,4
500025,2019,1,0,1
500025,2020,1,0,1
500060,2012,12,4,17
500060,2013,18,0,18
500060,2014,25,0,26
500060,2015,27,1,28
500060,2016,31,0,31
500060,2017,19,0,19
500060,2018,25,0,25
500060,2019,23,0,23
500060,2020,32,0,32
500070,2012,11,1,13
500070,2013,5,3,8
500070,2014,0,5,8
500070,2015,5,1,8
500070,2016,5,0,5
500070,2017,11,0,11
500070,2018,9,0,9
500070,2019,8,0,9
500070,2020,16,0,16
500080,2012,3,0,5
500080,2013,0,1,2
500080,2016,0,0,5
500080,2017,1,0,1
500080,2018,0,0,1
500080,2019,0,0,3
500080,2020,2,0,2
500085,2012,1,0,1
500085,2013,7,0,8
500085,2014,7,0,7
500085,2015,4,0,4
500085,2016,4,0,4
500085,2017,2,0,2
500085,2018,2,0,2
500085,2019,3,0,3
500085,2020,3,0,3
500090,2012,4,0,4
500090,2013,7,0,7
500090,2014,7,0,7
500090,2015,3,0,3
500090,2016,8,0,8
500090,2017,5,0,5
500090,2018,2,0,2
500090,2019,3,0,3
500090,2020,7,0,7
500100,2012,6,0,6
500100,2013,12,0,12
500100,2014,5,0,5
500100,2015,13,0,13
500100,2016,7,0,7
500100,2017,3,0,3
500100,2018,13,0,13
500100,2019,13,0,13
500100,2020,9,0,9
500110,2012,20,0,20
500110,2013,16,5,21
500110,2014,18,0,18
500110,2015,17,0,17
500110,2016,17,0,17
500110,2017,20,0,20
500110,2018,16,0,16
500110,2019,28,0,28
500110,2020,16,0,16
500124,2012,6,0,6
500124,2013,3,0,3
500124,2014,4,0,4
500124,2015,1,0,1
500124,2016,2,0,2
500124,2017,4,0,5
500124,2018,5,0,6
500124,2019,2,0,4
500124,2020,3,0,3
500150,2012,3,0,4
500150,2013,2,0,2
500150,2014,3,0,3
500150,2015,3,0,3
500150,2016,6,0,6
500150,2017,4,0,4
500150,2018,1,0,1
500150,2019,3,0,3
500150,2020,2,0,3
500190,2012,10,1,11
500190,2013,10,0,10
500190,2014,4,3,7
500190,2015,0,6,6
500190,2016,9,0,9
500190,2017,2,0,3
500190,2018,10,0,10
500190,2019,15,0,15
500190,2020,7,0,7
500200,2012,2,0,4
500200,2013,7,0,7
500200,2014,4,0,4
500200,2015,4,0,4
500200,2016,6,0,6
500200,2017,1,0,5
500200,2018,0,0,3
500200,2019,0,0,3
500200,2020,0,0,3
500210,2012,14,0,14
500210,2013,9,0,9
500210,2014,10,0,10
500210,2015,7,0,7
500210,2016,9,3,13
500210,2017,4,0,5
500210,2018,14,0,14
500210,2019,7,0,7
500210,2020,8,0,10
500215,2012,3,0,3
500215,2013,1,0,1
500215,2015,5,0,5
500215,2016,3,0,3
500215,2017,5,0,5
500215,2018,2,0,2
500215,2019,4,0,4
500215,2020,2,0,2
500220,2012,6,0,6
500220,2013,7,0,7
500220,2014,6,0,6
500220,2015,1,0,2
500220,2016,1,0,7
500220,2017,6,0,6
500220,2018,8,0,8
500220,2019,4,0,4
500220,2020,6,0,8
500230,2012,10,0,10
500230,2013,5,0,5
500230,2014,2,0,2
500230,2015,7,0,7
500230,2016,3,0,3
500230,2017,3,0,3
500230,2018,4,0,4
500230,2019,2,0,2
500230,2020,5,0,5
500240,2012,9,0,10
500240,2013,12,0,13
500240,2014,7,0,7
500240,2015,8,0,10
500240,2016,3,0,9
500240,2017,1,0,7
500240,2018,0,1,7
500240,2019,1,0,9
500240,2020,10,0,22
500260,2012,5,0,5
500260,2013,5,0,5
500260,2014,5,0,5
500260,2015,5,0,5
500260,2016,5,1,6
500260,2017,8,0,8
500260,2018,3,0,3
500260,2019,7,0,7
500260,2020,3,0,3
500270,2012,235,4,269
500270,2013,263,0,303
500270,2014,241,5,283
500270,2015,196,3,248
500270,2016,256,1,290
500270,2017,238,0,244
500270,2018,258,0,266
500270,2019,259,0,266
500270,2020,267,2,285
500280,2012,2,0,2
500280,2013,1,0,1
500280,2014,1,0,1
500280,2015,3,0,3
500280,2016,2,0,2
500280,2017,2,0,3
500280,2020,1,0,1
500290,2012,9,0,9
500290,2013,7,0,7
500290,2014,6,0,6
500290,2015,8,0,8
500290,2016,11,0,11
500290,2017,8,0,8
500290,2018,7,0,7
500290,2019,7,0,7
500290,2020,16,0,16
500295,2012,4,0,4
500295,2013,3,0,3
500295,2014,6,0,6
500295,2015,10,0,10
500295,2016,9,0,9
500295,2017,1,0,1
500295,2018,2,0,2
500295,2019,12,0,12
500295,2020,8,0,8
500310,2013,2,0,2
500310,2014,1,1,3
500310,2015,0,0,1
500310,2016,0,1,1
500310,2017,2,0,2
500310,2018,1,0,1
500310,2020,0,0,1
500315,2012,12,0,12
500315,2013,13,0,13
500315,2014,14,0,14
500315,2015,8,0,9
500315,2016,8,0,9
500315,2017,8,0,9
500315,2018,7,0,7
500315,2019,14,0,14
500315,2020,12,0,12
500320,2012,50,0,52
500320,2013,43,0,44
500320,2014,41,0,41
500320,2015,30,0,48
500320,2016,37,0,44
500320,2017,30,0,35
500320,2018,40,0,41
500320,2019,43,0,45
500320,2020,52,0,52
500325,2012,4,0,4
500325,2013,5,0,5
500325,2014,10,0,10
500325,2015,8,0,8
500325,2016,10,0,10
500325,2017,4,0,4
500325,2018,10,0,10
500325,2019,10,0,10
500325,2020,6,0,6
500330,2012,15,0,15
500330,2013,12,0,12
500330,2014,13,0,13
500330,2015,19,0,19
500330,2016,13,0,13
500330,2017,4,0,4
500330,2018,11,0,11
500330,2019,8,0,8
500330,2020,15,0,15
500345,2012,5,0,5
500345,2013,9,0,9
500345,2014,5,0,7
500345,2015,0,1,4
500345,2016,3,0,3
500345,2017,4,0,4
500345,2018,7,0,7
500345,2020,5,0,5
500348,2012,6,0,6
500348,2013,5,0,5
500348,2014,5,0,5
500348,2015,1,0,3
500348,2016,0,0,3
500348,2017,2,0,5
500348,2018,2,0,4
500348,2019,2,0,3
500348,2020,1,0,6
500350,2013,1,0,1
500350,2014,1,0,1
500350,2015,2,0,2
500350,2016,4,0,4
500350,2017,2,0,3
500350,2018,3,0,3
500350,2019,4,0,4
500350,2020,2,0,4
500370,2012,70,0,76
500370,2013,80,0,80
500370,2014,91,0,97
500370,2015,54,0,70
500370,2016,83,0,83
500370,2017,76,0,76
500370,2018,78,0,80
500370,2019,68,0,68
500370,2020,93,0,93
500375,2012,7,0,7
500375,2013,6,0,6
500375,2014,6,0,9
500375,2015,0,0,2
500375,2016,1,0,1
500375,2017,6,0,6
500375,2018,3,0,3
500375,2019,1,0,1
500375,2020,2,0,2
500380,2012,6,0,6
500380,2013,5,0,6
500380,2014,8,0,8
500380,2015,7,0,7
500380,2016,13,0,13
500380,2017,4,0,5
500380,2018,4,0,4
500380,2019,4,0,5
500380,2020,10,0,10
500390,2013,2,0,2
500390,2015,1,0,1
500390,2016,3,0,3
500390,2018,3,0,3
500390,2019,2,0,2
500390,2020,3,0,3
500400,2012,3,0,3
500400,2013,2,0,3
500400,2014,1,0,2
500400,2015,1,0,2
500400,2016,0,0,2
500400,2017,1,0,2
500400,2018,2,0,2
500400,2019,1,0,1
500400,2020,4,0,4
500410,2012,4,0,4
500410,2013,7,0,8
500410,2014,4,0,4
500410,2015,2,0,3
500410,2016,5,0,5
500410,2017,3,0,3
500410,2018,2,0,2
500410,2019,0,0,2
500410,2020,0,0,3
500430,2012,6,0,9
500430,2013,4,0,4
500430,2014,8,0,8
500430,2015,2,0,2
500430,2016,5,0,6
500430,2017,4,0,4
500430,2018,5,0,5
500430,2019,4,0,4
500430,2020,5,0,5
500440,2012,2,0,2
500440,2013,1,0,2
500440,2014,1,0,2
500440,2016,2,0,2
500440,2017,2,0,6
500440,2018,1,0,1
500440,2020,2,0,2
500450,2012,1,0,4
500450,2013,6,0,6
500450,2014,4,0,4
500450,2015,0,1,6
500450,2016,5,0,7
500450,2017,9,0,9
500450,2018,10,0,11
500450,2019,3,0,3
500450,2020,5,0,5
500460,2012,4,0,4
500460,2013,3,0,3
500460,2014,5,0,5
500460,2015,1,0,4
500460,2016,0,3,5
500460,2017,0,0,10
500460,2018,3,0,3
500460,2019,4,0,8
500460,2020,0,1,8
500470,2012,7,0,7
500470,2013,11,0,11
500470,2014,10,0,10
500470,2015,8,0,8
500470,2016,3,0,4
500470,2017,5,0,5
500470,2018,9,0,9
500470,2019,10,0,10
500470,2020,4,0,4
500480,2012,4,0,4
500480,2013,9,0,9
500480,2014,3,0,3
500480,2016,0,0,1
500480,2017,0,0,1
500480,2018,3,0,3
500480,2019,2,0,2
500480,2020,5,0,5
500490,2012,1,0,1
500490,2013,1,0,1
500490,2014,1,0,2
500490,2015,0,0,2
500490,2016,0,0,1
500490,2017,1,0,1
500490,2018,2,0,2
500490,2019,0,0,2
500490,2020,0,0,2
500500,2012,8,0,8
500500,2013,10,0,10
500500,2014,8,0,8
500500,2015,8,0,8
500500,2016,10,0,10
500500,2017,6,0,6
500500,2018,12,0,12
500500,2019,5,0,11
500500,2020,16,0,16
500510,2012,5,0,5
500510,2016,0,0,4
500510,2017,0,1,1
500510,2018,1,0,1
500510,2019,1,0,1
500515,2012,6,0,6
500515,2013,3,0,3
500515,2014,3,0,3
500515,2015,4,0,4
500515,2016,5,0,5
500515,2017,5,0,5
500515,2018,5,0,5
500515,2019,2,0,2
500515,2020,2,0,2
500520,2012,3,0,3
500520,2013,5,0,5
500520,2014,8,0,8
500520,2015,6,0,6
500520,2016,5,0,6
500520,2017,5,0,6
500520,2018,6,0,6
500520,2019,4,0,4
500520,2020,12,0,12
500525,2013,3,0,3
500525,2015,2,0,2
500525,2016,2,0,2
500525,2017,6,0,6
500525,2018,2,0,2
500525,2019,2,0,2
500525,2020,2,0,2
500540,2012,9,0,9
500540,2013,15,0,15
500540,2014,15,0,15
500540,2015,13,0,13
500540,2016,18,0,18
500540,2017,11,0,11
500540,2018,17,0,17
500540,2019,14,0,14
500540,2020,15,0,15
500560,2012,9,1,11
500560,2013,9,0,9
500560,2014,5,0,11
500560,2015,5,0,7
500560,2016,4,1,13
500560,2017,10,0,10
500560,2018,11,0,11
500560,2019,14,0,20
500560,2020,9,0,10
500568,2012,8,0,9
500568,2013,9,0,9
500568,2014,2,1,6
500568,2015,3,2,8
500568,2016,7,0,7
500568,2017,1,0,1
500568,2018,4,0,4
500568,2019,4,0,4
500568,2020,7,0,7
500570,2012,13,0,13
500570,2013,16,0,20
500570,2014,23,0,23
500570,2015,19,0,19
500570,2016,21,0,22
500570,2017,14,0,15
500570,2018,16,0,16
500570,2019,21,1,22
500570,2020,17,0,17
500580,2012,2,0,2
500580,2013,3,0,3
500580,2014,3,0,3
500580,2015,4,0,4
500580,2016,3,0,3
500580,2017,5,0,5
500580,2018,3,0,3
500580,2019,2,0,2
500580,2020,6,0,6
500600,2012,3,0,7
500600,2013,8,0,8
500600,2014,3,0,3
500600,2015,11,0,11
500600,2016,6,0,6
500600,2017,3,0,7
500600,2018,2,0,5
500600,2019,0,0,5
500600,2020,8,0,8
500620,2012,10,0,10
500620,2013,18,0,18
500620,2014,15,0,15
500620,2015,19,0,19
500620,2016,16,0,18
500620,2017,17,0,18
500620,2018,14,0,14
500620,2019,13,0,14
500620,2020,2,5,18
500625,2012,5,0,5
500625,2013,1,0,1
500625,2014,6,0,6
500625,2015,0,1,2
500625,2016,0,0,2
500625,2018,0,0,1
500625,2019,0,0,2
500627,2013,0,0,1
500627,2014,0,0,1
500627,2015,0,0,1
500627,2016,1,0,2
500627,2017,0,1,2
500627,2020,0,0,2
500630,2012,19,0,19
500630,2013,8,0,8
500630,2014,8,2,15
500630,2015,15,0,22
500630,2016,2,1,30
500630,2017,2,0,14
500630,2018,10,0,12
500630,2019,11,0,11
500630,2020,12,0,13
500635,2012,11,0,11
500635,2013,5,0,5
500635,2014,5,0,5
500635,2015,7,0,8
500635,2016,6,0,7
500635,2017,0,1,6
500635,2018,6,0,6
500635,2019,7,0,8
500635,2020,0,1,10
500640,2012,1,0,1
500640,2013,9,0,9
500640,2014,3,0,3
500640,2015,1,0,1
500640,2016,3,0,3
500640,2017,1,0,1
500640,2018,2,0,2
500640,2019,3,0,3
500640,2020,5,0,5
500660,2012,47,1,50
500660,2013,34,0,34
500660,2014,30,0,30
500660,2015,41,0,41
500660,2016,44,1,46
500660,2017,41,0,41
500660,2018,24,0,25
500660,2019,48,0,48
500660,2020,34,0,34
500690,2012,5,0,5
500690,2013,10,0,10
500690,2014,2,0,2
500690,2015,5,0,5
500690,2016,6,0,7
500690,2017,5,0,5
500690,2018,2,0,2
500690,2019,5,0,5
500690,2020,6,0,6
500710,2012,6,0,6
500710,2013,5,0,5
500710,2014,7,0,7
500710,2015,11,0,13
500710,2016,3,0,7
500710,2017,5,0,5
500710,2018,4,0,4
500710,2019,1,2,6
500710,2020,0,0,4
500720,2012,9,0,9
500720,2013,14,0,14
500720,2014,6,0,6
500720,2015,10,0,10
500720,2016,5,0,9
500720,2017,6,0,14
500720,2018,0,0,9
500720,2019,1,0,11
500720,2020,1,0,12
500730,2012,3,0,3
500730,2014,2,0,2
500730,2016,1,0,1
500730,2018,1,0,1
500730,2019,2,0,2
500730,2020,3,0,3
500740,2012,12,0,12
500740,2013,10,0,10
500740,2014,7,0,7
500740,2015,6,0,6
500740,2016,8,0,8
500740,2017,6,0,6
500740,2018,10,0,10
500740,2019,7,0,7
500740,2020,4,0,4
500750,2012,3,0,4
500750,2014,4,0,5
500750,2015,0,0,2
500750,2017,0,0,1
500750,2019,0,0,2
500750,2020,0,0,1
500755,2012,3,0,3
500755,2014,3,0,3
500755,2015,1,0,1
500755,2016,2,0,2
500755,2017,3,0,3
500755,2018,1,0,1
500755,2019,1,0,3
500755,2020,3,0,3
500769,2012,9,0,9
500769,2013,5,0,5
500769,2014,8,0,8
500769,2015,6,0,6
500769,2016,10,0,10
500769,2017,13,0,13
500769,2018,9,0,9
500769,2019,6,0,6
500769,2020,10,0,10
500770,2012,6,0,6
500770,2013,6,0,6
500770,2014,7,0,7
500770,2015,9,0,9
500770,2016,5,0,5
500770,2018,5,0,5
500770,2019,4,0,4
500770,2020,4,0,4
500780,2012,1,0,1
500780,2013,1,0,2
500780,2014,1,0,1
500780,2015,1,1,3
500780,2016,0,0,6
500780,2017,0,0,4
500780,2018,3,0,3
500780,2019,1,1,3
500780,2020,2,0,2
500790,2012,13,0,13
500790,2013,11,0,11
500790,2014,13,0,14
500790,2015,11,0,11
500790,2016,15,0,15
500790,2017,6,0,6
500790,2018,9,0,9
500790,2019,11,0,11
500790,2020,14,0,14
500793,2012,8,0,8
500793,2013,9,0,9
500793,2014,2,0,2
500793,2015,6,1,7
500793,2016,10,0,10
500793,2017,6,0,6
500793,2018,6,0,6
500793,2019,2,0,2
500793,2020,6,0,10
500795,2012,4,0,4
500795,2013,10,0,10
500795,2014,4,0,4
500795,2015,5,0,5
500795,2016,4,0,5
500795,2017,0,0,2
500795,2018,2,1,8
500795,2019,0,0,5
500795,2020,1,2,8
500797,2013,1,0,1
500797,2014,3,0,3
500797,2015,1,0,2
500797,2016,1,0,1
500797,2017,1,0,1
500797,2019,1,0,1
500797,2020,3,0,3
500800,2012,9,0,10
500800,2013,2,0,2
500800,2014,2,0,4
500800,2015,1,1,2
500800,2016,5,0,6
500800,2017,0,0,4
500800,2018,0,0,3
500800,2019,0,0,4
500800,2020,1,0,6
500830,2012,37,0,38
500830,2013,55,0,55
500830,2014,49,0,49
500830,2015,38,0,38
500830,2016,36,0,36
500830,2017,40,0,40
500830,2018,40,0,40
500830,2019,43,0,43
500830,2020,34,0,34
500840,2013,2,0,2
500840,2015,1,0,1
500840,2016,1,0,1
500840,2017,4,0,4
500840,2018,1,0,1
500840,2019,0,0,1
500840,2020,0,0,2
510000,2012,0,0,3
510000,2013,0,0,1
510000,2014,0,0,1
510010,2012,3,0,4
510010,2013,2,0,2
510010,2014,1,0,1
510010,2015,1,0,1
510010,2016,1,0,1
510010,2017,3,0,4
510010,2020,0,0,2
510020,2012,5,0,5
510020,2013,7,0,7
510020,2014,12,0,12
510020,2015,9,0,9
510020,2016,6,0,6
510020,2017,10,0,10
510020,2018,10,0,10
510020,2019,8,0,8
510020,2020,14,0,14
510025,2012,20,2,23
510025,2013,22,0,25
510025,2014,25,1,28
510025,2015,18,1,21
510025,2016,12,1,16
510025,2017,13,0,13
510025,2018,15,0,15
510025,2019,7,3,16
510025,2020,8,2,19
510030,2012,4,1,5
510030,2013,3,0,6
510030,2014,6,0,8
510030,2015,6,0,7
510030,2016,8,0,9
510030,2017,8,0,8
510030,2018,4,0,4
510030,2019,6,0,6
510030,2020,7,0,7
510035,2012,0,0,1
510035,2013,0,1,1
510035,2015,1,0,1
510035,2016,1,0,1
510035,2018,0,0,2
510035,2020,3,0,3
510040,2012,3,0,5
510040,2013,0,2,6
510040,2014,2,0,2
510040,2015,2,0,2
510040,2016,4,0,4
510040,2017,4,0,4
510040,2018,4,0,4
510040,2019,4,0,4
510040,2020,4,0,4
510050,2013,0,0,1
510050,2014,2,0,2
510050,2015,3,1,5
510050,2016,3,0,3
510050,2017,3,0,3
510050,2018,3,0,3
510050,2019,6,0,6
510050,2020,1,0,1
510060,2012,1,0,1
510060,2013,3,0,3
510060,2014,2,0,2
510060,2015,3,0,3
510060,2016,3,0,4
510060,2017,2,0,2
510060,2018,4,0,4
510060,2019,2,0,2
510060,2020,4,0,4
510080,2012,1,0,1
510080,2013,4,0,4
510080,2014,8,0,8
510080,2017,1,0,1
510080,2018,3,0,3
510080,2019,2,0,2
510100,2012,1,0,1
510100,2014,0,1,1
510100,2016,2,0,2
510100,2017,1,0,1
510100,2018,1,0,1
510100,2019,1,0,1
510100,2020,2,0,2
510120,2016,0,0,1
510120,2019,1,0,1
510125,2012,6,0,7
510125,2013,3,0,3
510125,2014,7,0,7
510125,2015,5,0,5
510125,2016,6,0,6
510125,2017,5,0,5
510125,2018,3,0,3
510125,2019,6,0,6
510125,2020,9,0,9
510130,2012,3,0,3
510130,2013,3,0,3
510130,2014,2,0,2
510130,2015,6,0,6
510130,2016,4,0,4
510130,2017,5,0,5
510130,2018,3,0,3
510130,2019,5,0,5
510130,2020,7,0,7
510140,2012,5,0,5
510140,2013,6,0,6
510140,2014,9,0,9
510140,2015,6,0,6
510140,2016,5,0,5
510140,2017,2,0,2
510140,2018,1,1,2
510140,2019,0,1,1
510140,2020,15,0,15
510160,2012,0,0,1
510160,2013,1,0,3
510160,2014,1,0,3
510160,2015,2,0,2
510160,2017,0,0,3
510160,2018,3,0,3
510160,2019,1,0,1
510160,2020,2,0,2
510170,2012,15,0,15
510170,2013,12,0,12
510170,2014,9,0,9
510170,2015,12,0,12
510170,2016,9,0,9
510170,2017,14,0,14
510170,2018,7,0,7
510170,2019,10,0,10
510170,2020,13,0,13
510180,2012,15,1,28
510180,2013,21,1,22
510180,2014,17,0,24
510180,2015,6,3,20
510180,2016,22,0,25
510180,2017,24,0,24
510180,2018,34,0,34
510180,2019,26,0,26
510180,2020,26,0,26
510185,2012,1,1,3
510185,2013,1,0,1
510185,2015,2,0,2
510185,2016,0,0,1
510185,2017,1,0,2
510185,2018,1,0,1
510185,2020,2,0,2
510190,2012,8,0,8
510190,2013,13,0,13
510190,2014,6,0,6
510190,2015,7,0,7
510190,2016,1,0,1
510190,2017,4,0,4
510190,2018,2,0,2
510190,2019,3,0,3
510190,2020,12,0,12
510250,2012,34,0,34
510250,2013,43,0,43
510250,2014,50,0,50
510250,2015,47,0,47
510250,2016,50,0,50
510250,2017,49,0,49
510250,2018,42,0,42
510250,2019,38,0,38
510250,2020,40,0,40
510260,2012,3,0,5
510260,2013,0,0,1
510260,2014,3,0,3
510260,2015,9,0,9
510260,2016,5,0,5
510260,2017,2,0,2
510260,2018,7,0,7
510260,2019,7,0,7
510260,2020,5,0,5
510263,2012,8,0,8
510263,2013,19,0,19
510263,2014,13,0,13
510263,2015,6,0,6
510263,2016,4,0,4
510263,2017,12,0,12
510263,2018,11,0,11
510263,2019,15,0,15
510263,2020,13,0,13
510267,2012,3,0,3
510267,2013,12,0,12
510267,2014,14,0,14
510267,2015,13,0,13
510267,2016,12,0,12
510267,2017,11,0,11
510267,2018,13,0,13
510267,2019,10,0,10
510267,2020,20,0,21
510268,2012,2,0,2
510268,2013,2,0,2
510268,2014,1,0,1
510268,2015,1,0,1
510268,2016,1,0,1
510268,2017,1,0,1
510268,2018,4,0,4
510268,2019,1,0,1
510268,2020,5,0,5
510269,2012,0,0,1
510269,2013,1,0,1
510269,2016,0,1,2
510269,2017,1,0,1
510269,2020,1,0,1
510270,2012,6,0,6
510270,2013,10,0,10
510270,2014,11,0,11
510270,2015,6,0,6
510270,2016,6,0,6
510270,2017,5,0,5
510270,2018,4,0,4
510270,2019,6,0,6
510270,2020,7,0,7
510279,2012,2,0,2
510279,2013,2,0,2
510279,2014,1,0,1
510279,2015,0,0,1
510279,2016,4,0,4
510279,2017,1,0,1
510279,2019,0,0,1
510279,2020,1,0,3
510285,2012,1,0,1
510285,2014,2,0,2
510285,2015,1,1,2
510285,2017,2,0,2
510285,2018,2,0,2
510285,2019,3,0,3
510285,2020,5,0,5
510300,2012,6,0,6
510300,2013,11,1,12
510300,2014,9,0,10
510300,2015,5,0,5
510300,2016,6,0,6
510300,2017,7,0,7
510300,2018,6,0,6
510300,2019,10,0,10
510300,2020,6,0,6
510305,2012,2,1,5
510305,2013,3,0,3
510305,2014,5,0,5
510305,2015,4,0,4
