"CD_MUNICIPIO_BENEFICIARIO","ano","ans_30_a_39","ans_40_a_49","ans_menor_30","ans_total"
430870,2015,1,0,0,1
430870,2016,1,0,0,1
430870,2017,0,1,0,1
430870,2020,1,0,0,1
430870,2021,0,0,2,2
430870,2022,1,0,0,1
430880,2016,2,0,0,2
430880,2017,1,0,0,1
430880,2018,0,0,1,1
430890,2016,1,0,0,1
430890,2020,1,0,0,1
430890,2021,1,0,0,1
430890,2022,2,0,0,2
430900,2016,2,0,0,2
430900,2021,0,1,0,1
430910,2015,2,0,2,4
430910,2016,3,0,0,3
430910,2017,7,0,0,7
430910,2018,2,0,0,2
430910,2019,0,0,1,1
430910,2021,1,1,1,3
430910,2022,2,0,1,3
430920,2015,11,0,8,19
430920,2016,8,7,9,24
430920,2017,9,4,2,15
430920,2018,8,0,2,10
430920,2019,4,1,3,8
430920,2020,6,2,5,13
430920,2021,7,1,3,11
430920,2022,3,4,2,9
430930,2015,1,0,0,1
430930,2016,3,0,1,4
430930,2017,2,1,4,7
430930,2018,2,1,0,3
430930,2019,1,1,2,4
430930,2020,1,0,1,2
430930,2021,2,0,1,3
430930,2022,0,0,1,1
430940,2015,3,0,0,3
430940,2016,5,0,5,10
430940,2017,3,0,2,5
430940,2018,1,0,0,1
430940,2019,6,1,2,9
430940,2020,2,0,1,3
430940,2021,5,0,1,6
430940,2022,4,0,1,5
430950,2016,1,0,0,1
430955,2017,1,1,0,2
430955,2020,0,0,1,1
430955,2021,1,0,0,1
430955,2022,2,0,0,2
430957,2016,0,0,1,1
430960,2016,0,0,3,3
430960,2017,1,0,1,2
430960,2018,1,2,1,4
430960,2019,1,1,4,6
430960,2020,5,0,2,7
430960,2021,2,0,1,3
430960,2022,3,1,1,5
430970,2016,0,0,1,1
430970,2017,0,1,0,1
430990,2021,1,0,0,1
430995,2019,0,0,1,1
430995,2021,0,0,1,1
430995,2022,0,0,1,1
431000,2015,1,0,3,4
431000,2016,0,2,3,5
431000,2018,1,0,0,1
431000,2019,2,0,1,3
431000,2020,1,0,0,1
431000,2021,0,0,1,1
431000,2022,2,0,1,3
431010,2016,2,0,0,2
431010,2018,0,1,0,1
431010,2019,1,0,1,2
431010,2021,0,1,0,1
431020,2015,1,0,1,2
431020,2016,3,0,1,4
431020,2017,10,4,6,20
431020,2018,0,0,2,2
431020,2019,3,1,1,5
431020,2021,2,0,2,4
431020,2022,4,0,1,5
431030,2015,2,0,0,2
431030,2016,1,0,0,1
431030,2017,0,0,1,1
431030,2019,1,0,0,1
431030,2020,1,0,1,2
431030,2021,1,0,1,2
431030,2022,1,0,0,1
431033,2021,1,0,0,1
431040,2019,0,1,0,1
431043,2019,1,0,0,1
431053,2019,1,0,0,1
431053,2020,0,0,1,1
431057,2018,0,0,1,1
431057,2021,0,0,1,1
431060,2016,1,0,1,2
431060,2017,2,0,0,2
431060,2020,1,1,0,2
431060,2021,0,0,1,1
431060,2022,1,0,1,2
431075,2021,1,0,0,1
431080,2015,1,1,0,2
431080,2016,3,0,0,3
431080,2017,3,0,0,3
431080,2018,1,0,0,1
431080,2021,1,1,0,2
431080,2022,2,0,0,2
431085,2017,0,0,1,1
431090,2018,1,0,0,1
431090,2019,2,0,0,2
431090,2021,1,0,0,1
431090,2022,1,0,0,1
431100,2017,1,0,0,1
431110,2022,0,1,0,1
431120,2015,1,0,0,1
431120,2018,0,1,1,2
431120,2020,1,0,0,1
431123,2022,1,0,0,1
431127,2015,0,0,1,1
431127,2017,1,0,0,1
431127,2020,0,1,0,1
431130,2016,1,0,0,1
431130,2017,0,1,0,1
431130,2019,1,0,1,2
431130,2021,1,0,0,1
431130,2022,0,0,1,1
431140,2015,2,1,3,6
431140,2016,1,1,3,5
431140,2017,5,0,1,6
431140,2018,8,1,1,10
431140,2019,1,0,2,3
431140,2020,3,3,1,7
431140,2021,7,1,3,11
431140,2022,4,1,0,5
431160,2016,0,0,1,1
431162,2019,1,0,0,1
431170,2020,0,0,1,1
431170,2021,1,0,0,1
431175,2019,0,1,0,1
431179,2019,1,0,0,1
431180,2015,1,1,1,3
431180,2016,2,0,1,3
431180,2017,6,0,0,6
431180,2018,2,0,1,3
431180,2019,1,1,2,4
431180,2020,5,1,1,7
431180,2021,2,0,0,2
431180,2022,2,3,2,7
431215,2016,1,0,0,1
431215,2018,1,0,0,1
431225,2020,1,0,0,1
431225,2021,0,2,0,2
431235,2021,1,0,0,1
431240,2015,2,0,0,2
431240,2016,3,0,1,4
431240,2017,5,1,2,8
431240,2018,2,0,0,2
431240,2019,2,0,2,4
431240,2020,4,0,0,4
431240,2021,5,2,5,12
431240,2022,4,1,3,8
431242,2022,0,0,1,1
431247,2020,1,0,0,1
431247,2021,1,0,0,1
431260,2016,0,0,1,1
431260,2017,0,0,1,1
431260,2019,1,0,0,1
431260,2020,1,0,0,1
431260,2022,2,0,0,2
431262,2022,1,0,0,1
431265,2015,0,0,1,1
431265,2016,1,0,0,1
431265,2018,1,0,0,1
431265,2019,2,0,0,2
431265,2020,1,1,1,3
431265,2021,1,1,0,2
431265,2022,3,0,3,6
431270,2017,1,1,1,3
431280,2015,1,0,0,1
431280,2016,1,0,0,1
431280,2018,1,0,0,1
431280,2019,1,0,0,1
431280,2022,1,0,0,1
431290,2016,1,0,0,1
431290,2018,0,1,1,2
431290,2019,1,0,2,3
431290,2021,0,0,1,1
431300,2019,1,0,0,1
431306,2017,0,0,1,1
431306,2022,0,0,1,1
431310,2019,1,0,0,1
431320,2016,1,1,0,2
431320,2017,1,0,0,1
431320,2018,0,0,1,1
431320,2019,0,1,0,1
431330,2015,0,2,3,5
431330,2016,1,0,2,3
431330,2017,1,0,1,2
431330,2018,3,0,1,4
431330,2020,4,1,0,5
431330,2021,1,0,1,2
431330,2022,3,1,0,4
431337,2015,0,1,0,1
431337,2016,1,0,0,1
431337,2017,1,0,0,1
431337,2021,0,1,0,1
431337,2022,1,1,0,2
431339,2017,1,0,1,2
431340,2015,7,1,5,13
431340,2016,10,1,3,14
431340,2017,13,2,3,18
431340,2018,7,2,6,15
431340,2019,18,4,6,28
431340,2020,3,1,2,6
431340,2021,8,1,3,12
431340,2022,6,4,1,11
431350,2015,0,0,1,1
431350,2019,1,1,1,3
431350,2020,2,0,0,2
431350,2021,0,1,0,1
431350,2022,0,0,1,1
431365,2018,1,0,0,1
431365,2020,1,0,0,1
431370,2016,1,0,1,2
431370,2017,0,0,1,1
431370,2019,3,0,0,3
431380,2020,1,0,0,1
431390,2015,0,0,1,1
431390,2016,0,0,1,1
431390,2017,1,0,0,1
431390,2018,1,1,0,2
431390,2019,0,0,1,1
431390,2020,0,0,2,2
431390,2021,2,0,0,2
431390,2022,4,3,1,8
431395,2018,1,0,0,1
431400,2015,0,0,1,1
431400,2016,1,0,0,1
431400,2017,0,1,0,1
431400,2018,0,0,3,3
431400,2019,2,0,0,2
431400,2021,1,0,0,1
431403,2017,0,1,0,1
431403,2021,1,1,0,2
431405,2015,5,0,1,6
431405,2016,2,0,0,2
431405,2017,1,0,1,2
431405,2019,0,0,1,1
431405,2020,1,0,0,1
431407,2021,1,0,2,3
431407,2022,1,0,0,1
431410,2015,4,1,5,10
431410,2016,6,2,4,12
431410,2017,5,2,2,9
431410,2018,9,2,2,13
431410,2019,7,0,5,12
431410,2020,5,0,2,7
431410,2021,7,0,0,7
431410,2022,12,2,3,17
431415,2018,0,0,1,1
431415,2021,1,1,0,2
431430,2016,1,0,0,1
431440,2015,2,2,2,6
431440,2016,2,3,3,8
431440,2017,2,0,3,5
431440,2018,4,2,0,6
431440,2019,4,2,1,7
431440,2020,8,3,0,11
431440,2021,2,1,0,3
431440,2022,2,2,1,5
431442,2016,1,0,0,1
431445,2017,1,0,0,1
431445,2019,1,0,0,1
431446,2016,0,0,1,1
431447,2020,1,0,0,1
431449,2021,1,0,0,1
431450,2019,1,0,0,1
431450,2020,0,0,1,1
431460,2019,1,0,0,1
431460,2022,1,0,0,1
431475,2015,1,0,0,1
431478,2020,0,0,1,1
431480,2019,2,0,1,3
431480,2021,0,0,2,2
431490,2015,61,11,36,108
431490,2016,67,14,22,103
431490,2017,49,10,23,82
431490,2018,57,11,17,85
431490,2019,61,22,23,106
431490,2020,52,13,4,69
431490,2021,79,24,20,123
431490,2022,55,19,10,84
431514,2018,0,1,0,1
431514,2022,1,0,0,1
431515,2019,0,0,1,1
431515,2021,0,0,1,1
431517,2022,0,0,1,1
431520,2015,0,0,1,1
431535,2018,1,0,0,1
431535,2022,0,1,0,1
431540,2016,0,0,1,1
431550,2017,2,0,1,3
431550,2018,1,0,0,1
431550,2020,1,1,0,2
431560,2015,6,0,4,10
431560,2016,1,0,0,1
431560,2017,1,0,0,1
431560,2018,1,0,0,1
431560,2019,1,1,0,2
431560,2020,4,0,2,6
431560,2021,3,3,3,9
431560,2022,1,1,1,3
431570,2015,1,0,0,1
431570,2016,1,0,1,2
431570,2020,0,0,1,1
431570,2021,1,0,0,1
431580,2015,0,3,1,4
431580,2016,3,1,0,4
431580,2021,0,2,0,2
431580,2022,3,0,0,3
431600,2018,1,0,0,1
431600,2019,1,0,0,1
431600,2022,0,0,1,1
431620,2017,1,0,1,2
431630,2015,1,0,0,1
431630,2019,0,1,0,1
431640,2016,2,0,0,2
431645,2017,1,0,1,2
431645,2022,0,1,0,1
431650,2017,1,0,1,2
431650,2020,0,0,1,1
431650,2021,0,0,1,1
431650,2022,1,0,0,1
431660,2015,0,0,1,1
431660,2016,1,0,0,1
431660,2018,1,0,0,1
431670,2015,1,0,0,1
431670,2021,1,0,0,1
431670,2022,1,0,0,1
431675,2016,1,0,0,1
431675,2017,0,0,1,1
431680,2015,14,3,3,20
431680,2016,8,2,3,13
431680,2017,15,3,3,21
431680,2018,6,3,2,11
431680,2019,7,2,1,10
431680,2020,6,1,2,9
431680,2021,4,1,0,5
431680,2022,3,1,4,8
431690,2015,2,0,1,3
431690,2016,4,1,0,5
431690,2017,17,4,6,27
431690,2018,15,4,6,25
431690,2019,23,8,2,33
431690,2020,11,3,7,21
431690,2021,13,5,4,22
431690,2022,11,7,4,22
431695,2017,1,0,0,1
431710,2015,1,0,1,2
431710,2017,2,0,0,2
431710,2018,1,0,1,2
431710,2019,1,0,0,1
431710,2020,0,1,0,1
431710,2022,0,0,1,1
431720,2015,0,1,0,1
431720,2016,1,0,0,1
431720,2017,3,1,1,5
431720,2018,1,0,0,1
431720,2019,1,1,0,2
431720,2020,1,0,0,1
431720,2021,1,0,0,1
431720,2022,1,0,0,1
431725,2017,1,0,0,1
431730,2015,1,0,0,1
431730,2018,1,0,0,1
431730,2019,1,0,0,1
431730,2020,1,0,0,1
431740,2016,3,1,0,4
431740,2017,3,1,1,5
431740,2018,1,2,0,3
431740,2019,2,0,2,4
431740,2020,1,0,1,2
431740,2021,2,1,0,3
431750,2015,5,0,0,5
431750,2016,0,2,1,3
431750,2017,2,3,3,8
431750,2018,4,1,2,7
431750,2019,7,0,3,10
431750,2020,1,0,1,2
431750,2021,0,1,1,2
431750,2022,2,0,1,3
431755,2021,1,0,0,1
431760,2015,1,0,0,1
431760,2016,1,0,0,1
431760,2017,0,1,0,1
431760,2021,0,0,1,1
431770,2019,0,0,1,1
431770,2021,1,0,0,1
431780,2016,1,0,1,2
431780,2017,0,0,1,1
431780,2019,0,1,0,1
431790,2020,1,0,0,1
431790,2021,1,0,0,1
431800,2016,0,0,1,1
431800,2017,1,0,1,2
431800,2018,1,0,0,1
431800,2019,1,0,0,1
431800,2020,2,0,0,2
431800,2021,0,0,1,1
431800,2022,1,1,2,4
431820,2015,1,0,0,1
431830,2019,1,0,0,1
431830,2022,1,0,0,1
431840,2016,0,0,1,1
431840,2018,1,0,0,1
431840,2020,1,0,0,1
431840,2021,0,0,1,1
431840,2022,1,0,0,1
431842,2017,0,1,0,1
431843,2020,0,0,1,1
431849,2021,0,1,0,1
431850,2015,1,0,0,1
431861,2020,1,0,0,1
431861,2022,0,1,0,1
431870,2015,6,1,6,13
431870,2016,7,3,2,12
431870,2017,3,0,6,9
431870,2018,7,0,2,9
431870,2019,7,1,2,10
431870,2020,5,1,3,9
431870,2021,8,1,2,11
431870,2022,5,1,3,9
431880,2015,1,0,0,1
431880,2016,0,1,0,1
431880,2018,1,0,0,1
431880,2019,1,0,0,1
431880,2020,1,0,0,1
431880,2021,0,1,0,1
431880,2022,1,0,1,2
431890,2016,1,0,0,1
431890,2019,1,0,1,2
431900,2017,2,1,1,4
431900,2018,0,0,1,1
431900,2021,0,0,1,1
431910,2019,2,0,0,2
431910,2021,1,0,1,2
431910,2022,0,1,0,1
431935,2021,0,0,1,1
431937,2018,1,0,0,1
431937,2020,0,0,1,1
431940,2017,1,0,0,1
431940,2018,0,1,0,1
431940,2021,0,1,0,1
431950,2015,3,0,0,3
431950,2016,1,0,0,1
431950,2017,1,0,0,1
431950,2019,3,0,0,3
431950,2020,1,0,1,2
431950,2021,1,2,0,3
431960,2017,0,1,0,1
431960,2018,2,0,0,2
431960,2019,0,1,0,1
431960,2020,1,1,0,2
431970,2018,1,0,0,1
431970,2020,1,0,0,1
431973,2018,1,0,0,1
431973,2019,2,0,0,2
431980,2020,1,0,0,1
431990,2015,1,0,0,1
431990,2016,1,0,1,2
431990,2017,0,0,1,1
431990,2018,3,0,1,4
431990,2019,2,0,0,2
431990,2020,1,0,0,1
431990,2021,1,0,0,1
431990,2022,1,0,0,1
432000,2015,3,1,2,6
432000,2016,2,1,1,4
432000,2017,4,1,2,7
432000,2018,2,0,1,3
432000,2020,0,2,2,4
432000,2021,3,1,3,7
432000,2022,3,0,2,5
432010,2021,1,0,0,1
432020,2017,1,0,0,1
432020,2018,1,0,0,1
432026,2019,1,0,0,1
432030,2021,1,0,0,1
432040,2015,2,0,1,3
432040,2016,2,0,0,2
432040,2017,0,0,1,1
432040,2018,1,0,0,1
432040,2019,1,0,0,1
432040,2021,0,1,0,1
432040,2022,2,0,0,2
432045,2020,0,1,0,1
432050,2016,1,0,0,1
432055,2016,1,0,0,1
432060,2022,0,0,1,1
432067,2019,1,1,0,2
432070,2015,0,0,1,1
432070,2019,1,0,1,2
432070,2020,3,0,0,3
432070,2022,1,0,0,1
432080,2018,1,0,0,1
432080,2019,2,0,0,2
432080,2022,1,0,1,2
432090,2015,0,0,2,2
432090,2018,3,0,0,3
432090,2019,1,0,1,2
432090,2020,1,0,0,1
432090,2022,0,0,1,1
432100,2015,2,0,0,2
432100,2016,0,0,1,1
432100,2020,0,0,1,1
432110,2019,1,0,0,1
432120,2015,1,0,1,2
432120,2016,2,0,1,3
432120,2017,1,0,0,1
432120,2018,2,0,0,2
432120,2021,1,0,0,1
432120,2022,1,0,0,1
432130,2015,1,0,0,1
432130,2016,0,1,0,1
432130,2018,1,0,1,2
432130,2019,1,0,0,1
432130,2020,1,1,0,2
432130,2021,2,0,1,3
432130,2022,1,2,0,3
432132,2019,0,0,2,2
432140,2016,1,0,0,1
432140,2018,1,0,0,1
432140,2019,1,0,1,2
432140,2020,1,0,1,2
432140,2021,2,0,1,3
432145,2015,1,0,0,1
432145,2016,2,0,5,7
432145,2017,4,0,2,6
432145,2018,4,0,3,7
432145,2019,8,0,0,8
432145,2020,3,0,4,7
432145,2021,1,0,2,3
432145,2022,1,0,0,1
432147,2017,0,1,0,1
432147,2021,1,0,0,1
432147,2022,1,0,0,1
432150,2015,0,0,1,1
432150,2018,2,0,0,2
432150,2019,1,0,2,3
432150,2020,2,0,0,2
432150,2022,1,0,0,1
432160,2019,1,1,1,3
432160,2020,1,0,0,1
432170,2015,0,0,1,1
432170,2016,1,0,0,1
432170,2017,2,0,0,2
432170,2018,1,0,1,2
432170,2020,1,0,0,1
432180,2015,1,0,0,1
432180,2016,1,0,1,2
432180,2017,2,0,1,3
432180,2018,1,0,4,5
432180,2019,3,1,0,4
432180,2020,5,0,0,5
432180,2021,3,0,2,5
432180,2022,0,1,1,2
432190,2015,2,0,0,2
432190,2016,2,0,1,3
432190,2017,4,0,1,5
432190,2019,3,0,3,6
432190,2020,6,0,2,8
432190,2021,2,1,0,3
432190,2022,3,1,1,5
432195,2018,1,0,0,1
432200,2017,0,1,0,1
432200,2021,1,0,1,2
432200,2022,1,0,1,2
432210,2017,0,1,0,1
432210,2019,0,0,1,1
432220,2019,1,0,0,1
432220,2022,1,0,0,1
432225,2017,0,0,1,1
432230,2016,1,0,0,1
432230,2017,1,0,0,1
432240,2015,0,2,0,2
432240,2016,1,0,1,2
432240,2017,3,1,0,4
432240,2018,0,1,2,3
432240,2019,4,1,3,8
432240,2020,0,1,0,1
432240,2021,1,1,1,3
432240,2022,1,0,0,1
432250,2015,2,0,2,4
432250,2016,2,1,2,5
432250,2017,3,1,1,5
432250,2018,0,0,1,1
432250,2019,3,0,0,3
432250,2021,1,0,0,1
432250,2022,2,1,3,6
432253,2020,1,0,0,1
432260,2015,8,1,0,9
432260,2016,9,2,4,15
432260,2017,6,0,0,6
432260,2018,4,0,1,5
432260,2019,0,1,0,1
432260,2020,6,0,0,6
432260,2021,4,0,1,5
432260,2022,3,1,0,4
432270,2015,2,0,1,3
432270,2016,1,0,1,2
432270,2017,2,0,0,2
432270,2018,0,1,0,1
432270,2020,0,0,1,1
432280,2015,1,1,1,3
432280,2017,1,0,0,1
432280,2019,2,0,0,2
432280,2020,1,0,1,2
432280,2022,1,1,0,2
432285,2017,1,0,0,1
432285,2019,1,0,0,1
432290,2022,0,0,1,1
432300,2015,1,0,2,3
432300,2016,1,0,2,3
432300,2017,7,0,3,10
432300,2018,1,0,3,4
432300,2019,2,2,1,5
432300,2020,4,1,1,6
432300,2021,1,0,1,2
432330,2016,1,1,0,2
432330,2022,1,0,0,1
432340,2015,2,0,0,2
432340,2021,1,0,0,1
432350,2017,0,0,1,1
432350,2021,0,0,1,1
432350,2022,1,0,0,1
432370,2017,0,1,0,1
432377,2015,1,0,0,1
5e+05,2015,0,1,0,1
5e+05,2016,1,0,1,2
5e+05,2019,2,0,0,2
5e+05,2022,2,1,0,3
500020,2017,0,1,0,1
500020,2018,1,0,1,2
500020,2019,0,0,1,1
500020,2021,0,0,2,2
500020,2022,3,0,0,3
500060,2015,1,0,0,1
500060,2016,4,0,0,4
500060,2017,1,1,0,2
500060,2018,7,0,1,8
500060,2019,3,0,3,6
500060,2020,5,4,1,10
500060,2021,3,1,3,7
500060,2022,3,0,2,5
500070,2017,0,1,0,1
500070,2018,1,0,1,2
500070,2020,1,1,0,2
500080,2017,1,0,0,1
500080,2019,1,2,0,3
500080,2020,0,0,1,1
500085,2015,0,0,2,2
500085,2016,1,0,0,1
500085,2017,1,0,0,1
500085,2018,1,0,0,1
500085,2020,1,0,0,1
500085,2022,0,1,0,1
500090,2015,1,0,0,1
500090,2018,1,0,0,1
500090,2021,1,1,0,2
500100,2015,0,0,1,1
500100,2017,4,0,1,5
500100,2018,1,0,2,3
500100,2019,0,0,2,2
500100,2020,3,0,0,3
500100,2021,0,0,3,3
500100,2022,0,0,2,2
500110,2017,3,0,0,3
500110,2018,1,1,1,3
500110,2019,1,0,0,1
500124,2016,0,0,1,1
500124,2017,1,0,0,1
500124,2020,1,0,0,1
500124,2022,1,0,1,2
500150,2017,0,0,1,1
500150,2018,0,1,0,1
500150,2019,0,0,1,1
500150,2020,0,0,2,2
500150,2021,0,1,0,1
500190,2015,6,0,0,6
500190,2016,2,0,1,3
500190,2017,2,1,0,3
500190,2018,3,0,1,4
500190,2019,2,0,0,2
500190,2020,3,0,0,3
500200,2019,1,0,0,1
500200,2020,1,0,0,1
500200,2022,0,1,0,1
500210,2018,1,0,0,1
500210,2019,1,0,0,1
500210,2020,1,0,0,1
500210,2021,1,0,0,1
500215,2017,1,0,0,1
500215,2019,1,0,2,3
500220,2015,0,1,2,3
500220,2016,0,0,1,1
500220,2017,1,0,1,2
500220,2018,2,2,0,4
500220,2019,0,0,1,1
500220,2021,1,0,0,1
500220,2022,1,0,0,1
500230,2017,0,0,1,1
500230,2018,2,0,1,3
500230,2020,2,0,1,3
500230,2022,1,0,0,1
500240,2016,1,0,0,1
500240,2017,1,0,0,1
500240,2018,4,0,2,6
500240,2019,3,0,1,4
500240,2020,3,0,1,4
500240,2021,2,0,2,4
500240,2022,1,0,0,1
500260,2015,2,0,1,3
500260,2017,1,0,0,1
500260,2018,0,1,1,2
500260,2019,2,0,0,2
500260,2020,1,0,1,2
500260,2021,3,0,0,3
500260,2022,0,0,1,1
500270,2015,57,24,41,122
500270,2016,74,12,47,133
500270,2017,80,16,53,149
500270,2018,89,20,48,157
500270,2019,124,22,41,187
500270,2020,74,22,32,128
500270,2021,73,21,37,131
500270,2022,103,34,47,184
500280,2021,1,0,0,1
500290,2016,1,0,1,2
500290,2017,2,0,0,2
500290,2018,0,0,1,1
500290,2019,1,1,0,2
500290,2020,2,0,1,3
500290,2021,2,1,2,5
500290,2022,2,0,0,2
500295,2015,2,0,0,2
500295,2017,4,0,2,6
500295,2018,1,0,1,2
500295,2019,3,1,1,5
500295,2020,1,0,0,1
500295,2021,4,0,1,5
500295,2022,3,1,1,5
500310,2019,0,0,1,1
500315,2022,1,0,0,1
500320,2015,3,0,5,8
500320,2016,3,0,0,3
500320,2017,6,0,4,10
500320,2018,9,5,1,15
500320,2019,7,1,1,9
500320,2020,8,0,4,12
500320,2021,3,0,1,4
500320,2022,5,3,2,10
500325,2016,0,0,1,1
500325,2017,2,0,2,4
500325,2018,1,0,0,1
500325,2019,1,0,1,2
500325,2020,2,0,0,2
500330,2015,0,1,1,2
500330,2016,2,0,0,2
500330,2018,2,0,0,2
500330,2019,1,1,0,2
500330,2020,2,0,0,2
500330,2021,1,0,3,4
500330,2022,4,1,1,6
500345,2016,0,1,1,2
500345,2017,3,0,0,3
500345,2019,1,0,1,2
500345,2020,2,0,1,3
500345,2021,1,0,2,3
500345,2022,2,0,0,2
500348,2018,0,0,1,1
500350,2015,0,0,1,1
500350,2016,0,0,2,2
500350,2018,2,0,0,2
500350,2020,1,0,0,1
500350,2022,1,0,0,1
500370,2015,20,3,16,39
500370,2016,18,5,10,33
500370,2017,32,3,10,45
500370,2018,25,9,12,46
500370,2019,30,3,16,49
500370,2020,25,6,19,50
500370,2021,19,1,13,33
500370,2022,42,10,5,57
500375,2018,1,0,1,2
500375,2019,0,0,1,1
500375,2021,1,1,0,2
500380,2015,1,0,1,2
500380,2016,1,0,0,1
500380,2017,3,0,1,4
500380,2018,3,0,0,3
500380,2022,4,0,0,4
500390,2021,1,0,0,1
500390,2022,1,0,0,1
500400,2017,1,0,2,3
500400,2018,0,0,1,1
500400,2019,1,0,0,1
500400,2021,0,0,1,1
500410,2017,1,0,0,1
500410,2018,0,0,1,1
500410,2020,0,0,1,1
500430,2019,2,0,1,3
500440,2017,1,0,0,1
500440,2018,1,0,0,1
500440,2021,1,0,1,2
500450,2016,1,0,1,2
500450,2020,0,0,1,1
500450,2021,1,0,0,1
500450,2022,0,1,1,2
500460,2017,0,0,1,1
500460,2018,3,0,0,3
500460,2020,1,2,0,3
500460,2021,1,1,0,2
500460,2022,1,0,0,1
500470,2015,1,0,6,7
500470,2016,1,0,1,2
500470,2017,4,0,1,5
500470,2018,2,1,1,4
500470,2019,0,0,1,1
500470,2020,1,0,1,2
500470,2022,5,0,0,5
500480,2018,1,0,0,1
500480,2019,1,0,0,1
500490,2021,0,0,1,1
500500,2015,1,0,1,2
500500,2017,2,1,0,3
500500,2018,2,0,0,2
500500,2019,2,0,0,2
500500,2020,2,1,1,4
500510,2017,0,1,0,1
500510,2018,1,0,0,1
500515,2019,1,0,0,1
500520,2017,1,0,1,2
500520,2018,0,0,1,1
500520,2020,1,0,2,3
500520,2021,0,0,1,1
500520,2022,0,0,2,2
500525,2018,0,0,2,2
500525,2019,2,0,0,2
500525,2021,1,0,1,2
500525,2022,1,0,1,2
500540,2015,3,0,1,4
500540,2016,0,0,1,1
500540,2017,4,1,5,10
500540,2018,2,0,2,4
500540,2019,0,0,3,3
500540,2020,0,0,2,2
500540,2021,0,1,1,2
500540,2022,1,0,1,2
500560,2015,1,0,1,2
500560,2018,3,0,0,3
500560,2019,2,1,1,4
500560,2020,0,1,2,3
500568,2015,1,0,0,1
500568,2017,1,0,0,1
500570,2015,1,0,0,1
500570,2016,5,0,2,7
500570,2017,3,0,2,5
500570,2018,6,6,1,13
500570,2019,10,4,0,14
500570,2020,11,2,1,14
500570,2021,4,0,4,8
500570,2022,5,1,4,10
500580,2015,0,0,1,1
500580,2018,0,1,0,1
500600,2015,0,0,1,1
500600,2017,1,0,1,2
500600,2018,0,0,1,1
500600,2019,1,0,0,1
500600,2020,0,0,2,2
500600,2021,0,0,1,1
500620,2015,0,0,1,1
500620,2016,0,0,1,1
500620,2017,1,0,0,1
500620,2018,1,0,3,4
500620,2019,1,0,1,2
500620,2020,2,0,0,2
500620,2021,1,0,0,1
500620,2022,4,0,2,6
500625,2017,1,0,0,1
500625,2018,1,0,0,1
500625,2019,1,0,0,1
500625,2020,0,0,1,1
500630,2015,3,0,2,5
500630,2017,2,2,2,6
500630,2018,2,0,0,2
500630,2019,6,0,1,7
500630,2020,5,1,3,9
500630,2021,4,1,1,6
500630,2022,6,1,3,10
500635,2019,0,0,1,1
500635,2020,1,0,0,1
500635,2021,1,0,0,1
500640,2018,1,0,0,1
500640,2019,1,0,1,2
500640,2022,0,1,0,1
500660,2015,1,0,1,2
500660,2016,1,0,3,4
500660,2017,6,1,2,9
500660,2018,5,2,3,10
500660,2019,5,0,1,6
500660,2020,1,2,1,4
500660,2021,2,1,1,4
500660,2022,6,1,1,8
500690,2017,1,0,0,1
500710,2015,1,0,1,2
500710,2017,1,0,0,1
500710,2019,1,0,0,1
500710,2020,1,0,0,1
500710,2021,0,0,1,1
500710,2022,1,0,0,1
500720,2015,2,0,2,4
500720,2016,0,0,1,1
500720,2017,1,0,1,2
500720,2018,0,0,1,1
500720,2019,6,0,0,6
500720,2020,1,0,0,1
500720,2021,1,0,1,2
500720,2022,0,1,1,2
500730,2021,0,0,1,1
500740,2016,0,0,1,1
500740,2017,0,0,1,1
500740,2018,3,0,0,3
500740,2019,1,0,0,1
500740,2020,1,0,0,1
500740,2022,3,0,1,4
500750,2017,0,0,1,1
500750,2018,1,0,0,1
500769,2015,6,1,1,8
500769,2016,1,0,0,1
500769,2018,3,1,0,4
500769,2019,3,1,1,5
500769,2020,1,1,0,2
500769,2021,3,1,1,5
500769,2022,3,1,0,4
500770,2018,1,0,0,1
500780,2016,0,0,1,1
500780,2017,1,0,0,1
500780,2022,2,0,0,2
500790,2015,1,2,0,3
500790,2016,0,1,0,1
500790,2017,6,0,1,7
500790,2018,1,0,1,2
500790,2019,0,4,2,6
500790,2020,2,1,1,4
500790,2021,2,0,1,3
500793,2015,1,0,3,4
500793,2017,4,0,2,6
500793,2018,1,1,2,4
500793,2019,1,0,1,2
500793,2020,1,0,0,1
500793,2022,0,0,1,1
500795,2022,0,1,0,1
500797,2018,1,0,0,1
500797,2019,0,0,1,1
500800,2017,0,1,1,2
500800,2018,0,1,1,2
500800,2019,1,0,0,1
500800,2021,0,0,1,1
500800,2022,2,0,1,3
500830,2015,4,0,6,10
500830,2016,4,0,0,4
500830,2017,10,1,4,15
500830,2018,11,1,3,15
500830,2019,7,1,6,14
500830,2020,2,1,5,8
500830,2021,3,0,3,6
500830,2022,7,1,2,10
500840,2015,1,0,0,1
500840,2017,1,0,0,1
500840,2019,1,0,0,1
500840,2021,1,0,0,1
510000,2017,2,0,0,2
510000,2018,2,0,0,2
510000,2019,1,0,0,1
510000,2022,2,0,0,2
510010,2016,1,0,0,1
510010,2018,1,0,1,2
510010,2020,1,0,0,1
510010,2021,1,0,1,2
510020,2015,1,0,0,1
510020,2016,1,0,0,1
510020,2017,5,0,0,5
510020,2018,5,0,2,7
